Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,Conversion Rate,P/L,Amount,Balance
,02/06/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00710,,,,,
,02/06/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.01770,,,,,
,02/06/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.01670,,,,,
799,02/07/2020 01:28:00 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/AUD,1.93250,251,Sell,0.0252,,,,0.00000,0.0000,0.6691,1.26140,,455.72
800,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.17550,,,,,455.54
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02160,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01700,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02040,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03280,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02630,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01270,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00760,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.01910,,,,,
,02/07/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.01800,,,,,
801,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,455.54
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/08/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
802,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,455.54
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/09/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
803,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.13400,,,,,455.41
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02230,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01750,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02110,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01620,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00970,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02430,,,,,
,02/10/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.02290,,,,,
804,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.19460,,,,,455.21
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02130,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01670,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02010,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03360,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02700,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01680,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.01010,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02520,,,,,
,02/11/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.02380,,,,,
805,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.80110,,,,,454.41
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.08900,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.06990,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.08420,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.13590,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.10920,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.06930,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.04160,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.10400,,,,,
,02/12/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.09800,,,,,
806,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,454.41
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/13/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
807,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.17970,,,,,454.23
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02220,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01740,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02100,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03270,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02620,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01330,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00800,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02000,,,,,
,02/14/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.01890,,,,,
808,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,454.23
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/15/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
809,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,454.23
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/16/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
810,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.17500,,,,,454.06
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02030,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01600,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.01920,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03290,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02640,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01330,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00800,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02000,,,,,
,02/17/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.01890,,,,,
811,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.17600,,,,,453.88
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02020,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01590,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.01910,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03350,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02690,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01340,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00800,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02010,,,,,
,02/18/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.01890,,,,,
812,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.60210,,,,,453.28
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.06080,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.04770,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.05750,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.13490,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.10840,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.04270,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.02560,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.06410,,,,,
,02/19/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.06040,,,,,
813,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.17530,,,,,453.10
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02100,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01650,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.01990,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03250,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02610,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01310,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00790,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.01970,,,,,
,02/20/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.01860,,,,,
814,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.12290,,,,,452.98
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02110,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01660,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02000,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01440,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00870,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02170,,,,,
,02/21/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.02040,,,,,
815,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,452.98
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/22/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
816,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,0.00000,,,,,452.98
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,0.00000,,,,,
,02/23/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,0.00000,,,,,
817,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.18690,,,,,452.79
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02220,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01750,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02100,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03300,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02650,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01480,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00890,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02210,,,,,
,02/24/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.02090,,,,,
818,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.18500,,,,,452.61
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02120,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01670,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.02000,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03260,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02620,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01510,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00910,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02270,,,,,
,02/25/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.02140,,,,,
819,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.56030,,,,,452.05
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.06120,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.04810,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.05780,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.10110,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.08120,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.04670,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.02800,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.07010,,,,,
,02/26/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.06610,,,,,
820,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.18520,,,,,451.86
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02060,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01620,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 773,EUR/CHF,,,,,,,,-0.01950,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 765,EUR/JPY,,,,,,,,-0.03320,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 770,EUR/JPY,,,,,,,,-0.02660,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 328,AUD/NZD,,,,,,,,-0.01530,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 345,AUD/NZD,,,,,,,,-0.00920,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 484,AUD/NZD,,,,,,,,-0.02300,,,,,
,02/27/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 564,AUD/NZD,,,,,,,,-0.02160,,,,,
821,02/28/2020 02:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.18560,,,,,451.68
,02/28/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 733,EUR/CHF,,,,,,,,-0.02070,,,,,
,02/28/2020 02:00:00 PM,PST,DAILY_FINANCING,TradeID: 736,EUR/CHF,,,,,,,,-0.01620,,,,,
