Ticket;Date;Timezone;Transaction;Details;Instrument;Price;Units;Direction;Spread;Cost;Stop;Loss;Take;Profit;Trailing;Stop;Financing;Commission;P/L;Amount;Balance
8575;04/15/2019;12:01:28;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/USD;1.30839;1;Buy;0.0001;;;;0;0;0;;25.84;;
8576;04/15/2019;12:01:28;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.30989;;;;;;;;;;;;;
8577;04/15/2019;12:01:28;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.30739;;;;;;;;;;;;;
8578;04/15/2019;12:19:04;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;146.542;1;Buy;0.0001;;;;0;0;-0.0009;;25.84;;
8579;04/15/2019;12:19:04;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8580;04/15/2019;12:22:08;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.33308;1;Sell;0.0001;;;;0;0;-0.0008;;25.84;;
8581;04/15/2019;12:22:08;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8582;04/15/2019;12:27:09;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/USD;1.30991;1;Sell;0.0001;;;;0;0;0.0015;;25.84;;
8583;04/15/2019;12:27:09;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8584;04/15/2019;03:02:34;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CHF;1.00259;1;Buy;0.0001;;;;0;0;-0.001;;25.84;;
8585;04/15/2019;03:02:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8586;04/15/2019;07:32:26;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;NZD/USD;0.67542;1;Buy;0.0001;;;;0;0;0.0015;;25.84;;
8587;04/15/2019;07:32:26;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8588;06/06/2019;02:01:34;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Sell;;;;;;;;;;;
8589;06/06/2019;02:01:34;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.12349;1;Sell;0.0001;;;;0;0;0;;25.84;;
8590;06/06/2019;02:01:34;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.12249;;;;;;;;;;;;;
8591;06/06/2019;02:01:34;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.12429;;;;;;;;;;;;;
8592;06/06/2019;02:02:26;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
8593;06/06/2019;02:02:26;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;137.197;1;Buy;0.0001;;;;0;0;0;;25.84;;
8594;06/06/2019;02:02:26;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;137.297;;;;;;;;;;;;;
8595;06/06/2019;02:02:26;AM;MST;STOP_LOSS_ORDER;ON_FILL;;137.117;;;;;;;;;;;;;
8596;06/06/2019;02:06:12;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;137.116;1;Sell;0.0001;;;;0;0;-0.0007;;25.84;;
8597;06/06/2019;02:06:12;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8598;06/06/2019;02:07:50;AM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;10;Buy;;;;;;;;;;;
8599;06/06/2019;02:07:50;AM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.34087;10;Buy;0.0006;;;;0;0;0;;25.84;;
8600;06/06/2019;02:07:50;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.34187;;;;;;;;;;;;;
8601;06/06/2019;02:07:50;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.33997;;;;;;;;;;;;;
8602;06/06/2019;02:10:04;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;10;Sell;;;;;;;;;;;
8603;06/06/2019;02:10:04;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.1233;10;Sell;0.0006;;;;0;0;0;;25.84;;
8604;06/06/2019;02:10:04;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.1223;;;;;;;;;;;;;
8605;06/06/2019;02:10:04;AM;MST;STOP_LOSS_ORDER;ON_FILL;;1.1242;;;;;;;;;;;;;
8606;06/06/2019;02:10:57;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Sell;;;;;;;;;;;
8607;06/06/2019;02:10:57;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;137.161;1;Sell;0.0001;;;;0;0;0;;25.84;;
8608;06/06/2019;02:10:57;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;137.061;;;;;;;;;;;;;
8609;06/06/2019;02:10:57;AM;MST;STOP_LOSS_ORDER;ON_FILL;;137.251;;;;;;;;;;;;;
8610;06/06/2019;02:23:14;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;137.252;1;Buy;0.0001;;;;0;0;-0.0008;;25.84;;
8611;06/06/2019;02:23:14;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8612;06/06/2019;04:45:10;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/USD;1.12249;1;Buy;0.0001;;;;0;0;0.001;;25.84;;
8613;06/06/2019;04:45:10;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8614;06/06/2019;04:45:10;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/USD;1.1223;10;Buy;0.0025;;;;0.0001;0;0.01;;25.85;;
8615;06/06/2019;04:45:10;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8616;06/06/2019;04:57:34;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;USD/CAD;1.33995;10;Sell;0.0007;;;;0;0;-0.0069;;25.84;;
8617;06/06/2019;04:57:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8618;06/06/2019;06:16:44;PM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;1;Buy;;;;;;;;;;;
8619;06/06/2019;06:16:44;PM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.12754;1;Buy;0.0001;;;;0;0;0;;25.84;;
8620;06/06/2019;06:16:44;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.12854;;;;;;;;;;;;;
8621;06/06/2019;06:16:44;PM;MST;STOP_LOSS_ORDER;ON_FILL;;1.12674;;;;;;;;;;;;;
8622;06/06/2019;06:17:39;PM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
8623;06/06/2019;06:17:39;PM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;137.596;1;Buy;0.0001;;;;0;0;0;;25.84;;
8624;06/06/2019;06:17:39;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;137.696;;;;;;;;;;;;;
8625;06/06/2019;06:17:39;PM;MST;STOP_LOSS_ORDER;ON_FILL;;137.506;;;;;;;;;;;;;
8626;06/06/2019;06:50:33;PM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;137.697;1;Sell;0.0001;;;;0;0;0.0009;;25.84;;
8627;06/06/2019;06:50:33;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8628;06/06/2019;07:57:03;PM;MST;ORDER_FILL;STOP_LOSS_ORDER;EUR/USD;1.12674;1;Sell;0.0001;;;;0;0;-0.0008;;25.84;;
8629;06/06/2019;07:57:03;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8630;06/06/2019;08:51:37;PM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;10;Buy;;;;;;;;;;;
8631;06/06/2019;08:51:37;PM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;137.748;10;Buy;0.0011;;;;0;0;0;;25.84;;
8632;06/06/2019;08:51:37;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;137.848;;;;;;;;;;;;;
8633;06/06/2019;08:51:37;PM;MST;STOP_LOSS_ORDER;ON_FILL;;137.658;;;;;;;;;;;;;
8634;06/06/2019;08:53:11;PM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;10;Sell;;;;;;;;;;;
8635;06/06/2019;08:53:11;PM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.1266;10;Sell;0.0006;;;;0;0;0;;25.84;;
8636;06/06/2019;08:53:11;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.1256;;;;;;;;;;;;;
8637;06/06/2019;08:53:29;PM;MST;ORDER_CANCEL;CLIENT_REQUEST;;;;;;;;;;;;;;;
8638;06/06/2019;08:54:29;PM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;100;Sell;;;;;;;;;;;
8639;06/06/2019;08:54:29;PM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.12658;100;Sell;0.0065;;;;0;0;0;;25.84;;
8640;06/06/2019;08:54:29;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.12408;;;;;;;;;;;;;
8641;06/06/2019;08:59:42;PM;MST;MARKET_ORDER;CLIENT_ORDER;USD/CAD;;100;Buy;;;;;;;;;;;
8642;06/06/2019;08:59:42;PM;MST;ORDER_FILL;MARKET_ORDER;USD/CAD;1.33571;100;Buy;0.0064;;;;0;0;0;;25.84;;
8643;06/06/2019;08:59:42;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.33821;;;;;;;;;;;;;
8644;06/06/2019;09:05:39;PM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;100;Buy;;;;;;;;;;;
8645;06/06/2019;09:05:39;PM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.69754;100;Buy;0.006;;;;0;0;0;;25.84;;
8646;06/06/2019;09:05:39;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.69954;;;;;;;;;;;;;
8647;06/07/2019;12:21:22;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;137.849;10;Sell;0.001;;;;0;0;0.0093;;25.85;;
8648;06/07/2019;12:50:55;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;100;Buy;;;;;;;;;;;
8649;06/07/2019;12:50:55;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;137.992;100;Buy;0.0101;;;;0;0;0;;25.85;;
8650;06/07/2019;12:50:55;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;138.196;;;;;;;;;;;;;
8651;06/07/2019;03:00:21;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;EUR/USD;1.1256;10;Buy;0.0006;;;;0.0002;0;0.01;;25.86;;
8652;06/07/2019;05:39:49;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;AUD/USD;0.69955;100;Sell;0.007;;;;-0.0012;0;0.201;;26.06;;
8653;06/07/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0.0049;;;;26.07;;
;06/07/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8639;EUR/USD;;;;;;;;0.0047;;;;;
;06/07/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/07/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8649;GBP/JPY;;;;;;;;0.0001;;;;;
8654;06/08/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0.0075;;;;26.07;;
;06/08/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8639;EUR/USD;;;;;;;;0.007;;;;;
;06/08/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/08/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8649;GBP/JPY;;;;;;;;0.0004;;;;;
8655;06/09/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0.0075;;;;26.08;;
;06/09/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8639;EUR/USD;;;;;;;;0.007;;;;;
;06/09/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/09/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8649;GBP/JPY;;;;;;;;0.0004;;;;;
8656;06/10/2019;12:44:40;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;10;Buy;;;;;;;;;;;
8657;06/10/2019;12:44:40;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.69649;10;Buy;0.0006;;;;0;0;0;;26.08;;
8658;06/10/2019;12:44:40;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.69853;;;;;;;;;;;;;
8659;06/10/2019;01:05:13;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;138.198;100;Sell;0.0097;;;;0.0001;0;0.1895;;26.27;;
8660;06/10/2019;01:30:50;AM;MST;MARKET_IF_TOUCHED_ORDER;CLIENT_ORDER;USD/CAD;1.3255;101;Buy;;;;;;;;;;;
8661;06/10/2019;02:22:13;AM;MST;MARKET_IF_TOUCHED_ORDER;CLIENT_ORDER;GBP/JPY;137.6;101;Buy;;;;;;;;;;;
8662;06/10/2019;04:01:15;AM;MST;ORDER_FILL;MARKET_IF_TOUCHED_ORDER;GBP/JPY;137.6;101;Buy;0.0112;;;;0;0;0;;26.27;;
8663;06/10/2019;06:31:43;AM;MST;ORDER_FILL;MARKET_IF_TOUCHED_ORDER;USD/CAD;1.32549;101;Buy;0.0057;;;;0;0;0;;26.27;;
8664;06/10/2019;08:02:58;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;10;Sell;;;;;;;;;;;
8665;06/10/2019;08:02:58;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.6239;10;Sell;0.0007;;;;0;0;0;;26.27;;
8666;06/10/2019;08:02:58;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.62145;;;;;;;;;;;;;
8667;06/10/2019;08:07:56;AM;MST;TAKE_PROFIT_ORDER;CLIENT_ORDER;;137.847;;;;;;;;;;;;;
8668;06/10/2019;08:08:11;AM;MST;TAKE_PROFIT_ORDER;CLIENT_ORDER;;1.32817;;;;;;;;;;;;;
8669;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0.0071;;;;26.28;;
;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8639;EUR/USD;;;;;;;;0.007;;;;;
;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8665;EUR/AUD;;;;;;;;0.0001;;;;;
;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8663;USD/CAD;;;;;;;;0;;;;;
;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8662;GBP/JPY;;;;;;;;0.0001;;;;;
;06/10/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8657;AUD/USD;;;;;;;;-0.0002;;;;;
8670;06/11/2019;12:35:39;AM;MST;ORDER_CANCEL;CLIENT_REQUEST_REPLACED;;;;;;;;;;;;;;;
8671;06/11/2019;12:35:39;AM;MST;TAKE_PROFIT_ORDER;REPLACEMENT;;137.994;;;;;;;;;;;;;
8672;06/11/2019;01:30:51;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;137.994;101;Sell;0.0144;;;;0.0002;0;0.3663;;26.65;;
8673;06/11/2019;01:36:29;AM;MST;MARKET_IF_TOUCHED_ORDER;CLIENT_ORDER;GBP/JPY;138.25;101;Sell;;;;;;;;;;;
8674;06/11/2019;01:38:04;AM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;101;Buy;;;;;;;;;;;
8675;06/11/2019;01:38:04;AM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.69549;101;Buy;0.0056;;;;0;0;0;;26.65;;
8676;06/11/2019;01:38:04;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.69799;;;;;;;;;;;;;
8677;06/11/2019;03:22:15;AM;MST;ORDER_FILL;MARKET_IF_TOUCHED_ORDER;GBP/JPY;138.251;101;Sell;0.0116;;;;0;0;0;;26.65;;
8678;06/11/2019;03:22:15;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;138;;;;;;;;;;;;;
8679;06/11/2019;06:28:46;AM;MST;MARKET_ORDER;TRADE_CLOSE;GBP/JPY;;101;Buy;;;;;;;;;;;
8680;06/11/2019;06:28:46;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;GBP/JPY;138.215;101;Buy;0.0107;;;;-0.0007;0;0.0335;;26.68;;
8681;06/11/2019;06:28:46;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8682;06/11/2019;06:29:16;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;101;Buy;;;;;;;;;;;
8683;06/11/2019;06:29:16;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;138.196;101;Buy;0.0102;;;;0;0;0;;26.68;;
8684;06/11/2019;06:29:16;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;138.396;;;;;;;;;;;;;
8685;06/11/2019;07:51:18;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CAD;1.32817;101;Sell;0.0061;;;;0.0002;0;0.2038;;26.88;;
8686;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;0.0057;;;;26.89;;
;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8639;EUR/USD;;;;;;;;0.007;;;;;
;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8665;EUR/AUD;;;;;;;;0.0003;;;;;
;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0001;;;;;
;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8657;AUD/USD;;;;;;;;-0.0003;;;;;
;06/11/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0015;;;;;
8687;06/12/2019;12:51:54;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;102;Buy;;;;;;;;;;;
8688;06/12/2019;12:51:54;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;137.971;102;Buy;0.0104;;;;0;0;0;;26.89;;
8689;06/12/2019;12:51:54;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;138.221;;;;;;;;;;;;;
8690;06/12/2019;12:53:14;AM;MST;MARKET_ORDER;TRADE_CLOSE;AUD/USD;;10;Sell;;;;;;;;;;;
8691;06/12/2019;12:53:14;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;AUD/USD;0.6953;10;Sell;0.0006;;;;-0.0002;0;-0.0119;;26.88;;
8692;06/12/2019;12:53:14;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8693;06/12/2019;12:53:23;AM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/AUD;;10;Buy;;;;;;;;;;;
8694;06/12/2019;12:53:23;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/AUD;1.6304;10;Buy;0.0008;;;;0.0002;0;-0.0452;;26.83;;
8695;06/12/2019;12:53:23;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8696;06/12/2019;03:31:12;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;GBP/JPY;138.222;102;Sell;0.0118;;;;0;0;0.2363;;27.07;;
8697;06/12/2019;04:19:51;AM;MST;MARKET_IF_TOUCHED_ORDER;CLIENT_ORDER;GBP/JPY;137.85;103;Buy;;;;;;;;;;;
8698;06/12/2019;08:43:03;AM;MST;ORDER_FILL;MARKET_IF_TOUCHED_ORDER;GBP/JPY;137.849;103;Buy;0.0142;;;;0;0;0;;27.07;;
8699;06/12/2019;10:17:34;AM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/USD;;100;Buy;;;;;;;;;;;
8700;06/12/2019;10:17:34;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/USD;1.12982;100;Buy;0.006;;;;0.0062;0;-0.324;;26.75;;
8701;06/12/2019;10:17:34;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8702;06/12/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0028;;;;26.75;;
;06/12/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/12/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
;06/12/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8698;GBP/JPY;;;;;;;;0.0001;;;;;
;06/12/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0034;;;;;
8703;06/13/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0025;;;;26.74;;
;06/13/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8642;USD/CAD;;;;;;;;0.0001;;;;;
;06/13/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
;06/13/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8698;GBP/JPY;;;;;;;;0.0004;;;;;
;06/13/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0034;;;;;
8704;06/14/2019;07:14:00;AM;MST;ORDER_FILL;TAKE_PROFIT_ORDER;USD/CAD;1.33821;100;Sell;0.006;;;;0.0001;0;0.1868;;26.93;;
8705;06/14/2019;07:29:45;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;100;Buy;;;;;;;;;;;
8706;06/14/2019;07:29:45;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;136.74;100;Buy;0.0111;;;;0;0;0;;26.93;;
8707;06/14/2019;07:29:45;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;137.19;;;;;;;;;;;;;
8708;06/14/2019;10:50:47;AM;MST;MARKET_ORDER;TRADE_CLOSE;GBP/JPY;;100;Sell;;;;;;;;;;;
8709;06/14/2019;10:50:47;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;GBP/JPY;136.699;100;Sell;0.0115;;;;0;0;-0.0378;;26.89;;
8710;06/14/2019;10:50:47;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8711;06/14/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0026;;;;26.89;;
;06/14/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
;06/14/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8698;GBP/JPY;;;;;;;;0.0004;;;;;
;06/14/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0034;;;;;
8712;06/15/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0026;;;;26.89;;
;06/15/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
;06/15/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8698;GBP/JPY;;;;;;;;0.0004;;;;;
;06/15/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0034;;;;;
8713;06/16/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0026;;;;26.89;;
;06/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
;06/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8698;GBP/JPY;;;;;;;;0.0004;;;;;
;06/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0034;;;;;
8714;06/17/2019;08:42:18;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;10;Buy;;;;;;;;;;;
8715;06/17/2019;08:42:18;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;136.46;10;Buy;0.0012;;;;0;0;0;;26.89;;
8716;06/17/2019;08:42:18;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;137.06;;;;;;;;;;;;;
8717;06/17/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0026;;;;26.88;;
;06/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
;06/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8698;GBP/JPY;;;;;;;;0.0004;;;;;
;06/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8715;GBP/JPY;;;;;;;;0;;;;;
;06/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8675;AUD/USD;;;;;;;;-0.0034;;;;;
8718;06/17/2019;08:44:23;PM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;1;Buy;;;;;;;;;;;
8719;06/17/2019;08:44:23;PM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;135.613;1;Buy;0.0001;;;;0;0;0;;26.88;;
8720;06/17/2019;08:44:23;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;136.613;;;;;;;;;;;;;
8721;06/17/2019;08:44:35;PM;MST;MARKET_ORDER;CLIENT_ORDER;AUD/USD;;1;Buy;;;;;;;;;;;
8722;06/17/2019;08:44:35;PM;MST;ORDER_FILL;MARKET_ORDER;AUD/USD;0.68377;1;Buy;0.0001;;;;0;0;0;;26.88;;
8723;06/17/2019;08:44:35;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;0.68877;;;;;;;;;;;;;
8724;06/18/2019;01:05:45;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/AUD;;1;Buy;;;;;;;;;;;
8725;06/18/2019;01:05:45;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/AUD;1.64074;1;Buy;0.0001;;;;0;0;0;;26.88;;
8726;06/18/2019;02:04:27;AM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/AUD;;1;Sell;;;;;;;;;;;
8727;06/18/2019;02:04:27;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/AUD;1.63461;1;Sell;0.0001;;;;0;0;-0.0042;;26.88;;
8728;06/18/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0026;;;;26.88;;
;06/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8683;GBP/JPY;;;;;;;;0.0004;;;;;
