Ticket,Date,Timezone,Transaction,Details,Instrument,Price,Units,Direction,Spread Cost,Stop Loss,Take Profit,Trailing Stop,Financing,Commission,P/L,Amount,Balance
4605,01/01/2018 03:31:05 PM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,GBP/JPY,152.50000,3000,Sell,,,,,,,,,
4606,01/01/2018 03:32:03 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4607,01/01/2018 03:32:03 PM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,152.60000,3000,Sell,,,,,,,,,
4608,01/01/2018 04:01:09 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4609,01/01/2018 04:01:09 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,0.69422,,,,,,,,,,,
4610,01/01/2018 04:02:45 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4611,01/01/2018 04:02:45 PM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,152.50000,3000,Sell,,,,,,,,,
4612,01/01/2018 04:07:37 PM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,2500,Sell,,,,,,,,,
4613,01/01/2018 04:07:37 PM,PST,ORDER_FILL,MARKET_ORDER,USD/CAD,1.25551,2500,Sell,0.1792,,,,0.00000,0.0000,0.00000,,6256.23
4614,01/01/2018 04:07:37 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.25301,,,,,,,,,,,
4615,01/01/2018 04:22:12 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4616,01/01/2018 04:22:12 PM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,152.60000,3000,Sell,,,,,,,,,
4617,01/01/2018 04:35:42 PM,PST,MARKET_ORDER,CLIENT_ORDER,NZD/JPY,,3000,Buy,,,,,,,,,
4618,01/01/2018 04:35:42 PM,PST,ORDER_FILL,MARKET_ORDER,NZD/JPY,80.03200,3000,Buy,0.3459,,,,0.00000,0.0000,0.00000,,6256.23
4619,01/01/2018 04:35:42 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,80.28200,,,,,,,,,,,
4620,01/01/2018 04:42:22 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4621,01/01/2018 04:42:22 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.25212,,,,,,,,,,,
4622,01/01/2018 04:55:15 PM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/JPY,,2500,Buy,,,,,,,,,
4623,01/01/2018 04:55:15 PM,PST,ORDER_FILL,MARKET_ORDER,EUR/JPY,135.48400,2500,Buy,0.1774,,,,0.00000,0.0000,0.00000,,6256.23
4624,01/01/2018 04:55:15 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,135.73400,,,,,,,,,,,
4625,01/01/2018 05:17:02 PM,PST,MARKET_ORDER,TRADE_CLOSE,NZD/CHF,,2500,Sell,,,,,,,,,
4626,01/01/2018 05:17:02 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CHF,0.69149,2500,Sell,0.3850,,,,0.00410,0.0000,3.43920,,6259.67
4627,01/01/2018 05:17:02 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4628,01/01/2018 05:18:30 PM,PST,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,5000,Buy,,,,,,,,,
4629,01/01/2018 05:18:30 PM,PST,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69187,5000,Buy,0.8727,,,,0.00000,0.0000,0.00000,,6259.67
4630,01/01/2018 05:18:30 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.69437,,,,,,,,,,,
4631,01/01/2018 05:49:05 PM,PST,MARKET_ORDER,TRADE_CLOSE,USD/CAD,,2500,Buy,,,,,,,,,
4632,01/01/2018 05:49:05 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CAD,1.25398,2500,Buy,0.1794,,,,-0.00590,0.0000,3.05030,,6262.71
4633,01/01/2018 05:49:05 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4634,01/01/2018 05:53:06 PM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CAD,,3000,Sell,,,,,,,,,
4635,01/01/2018 05:53:06 PM,PST,ORDER_FILL,MARKET_ORDER,USD/CAD,1.25398,3000,Sell,0.1914,,,,0.00000,0.0000,0.00000,,6262.71
4636,01/01/2018 05:53:06 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.25148,,,,,,,,,,,
4637,01/01/2018 07:22:59 PM,PST,MARKET_ORDER,TRADE_CLOSE,USD/CAD,,3000,Buy,,,,,,,,,
4638,01/01/2018 07:22:59 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CAD,1.25376,3000,Buy,0.1914,,,,-0.00630,0.0000,0.52640,,6263.23
4639,01/01/2018 07:22:59 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4640,01/01/2018 07:30:30 PM,PST,MARKET_ORDER,CLIENT_ORDER,CAD/JPY,,3000,Buy,,,,,,,,,
4641,01/01/2018 07:30:30 PM,PST,ORDER_FILL,MARKET_ORDER,CAD/JPY,89.90900,3000,Buy,0.2928,,,,0.00000,0.0000,0.00000,,6263.23
4642,01/01/2018 07:30:30 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,90.15900,,,,,,,,,,,
4643,01/01/2018 08:55:53 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4644,01/01/2018 08:55:53 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,80.33800,,,,,,,,,,,
4645,01/01/2018 09:51:35 PM,PST,MARKET_ORDER,TRADE_CLOSE,NZD/CHF,,5000,Sell,,,,,,,,,
4646,01/01/2018 09:51:35 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/CHF,0.69342,5000,Sell,0.7188,,,,0.02060,0.0000,7.95730,,6271.21
4647,01/01/2018 09:51:35 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4648,01/01/2018 10:00:05 PM,PST,MARKET_ORDER,TRADE_CLOSE,NZD/JPY,,3000,Sell,,,,,,,,,
4649,01/01/2018 10:00:05 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,NZD/JPY,80.23400,3000,Sell,0.2662,,,,0.01000,0.0000,5.37730,,6276.60
4650,01/01/2018 10:00:05 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4651,01/01/2018 10:11:28 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4652,01/01/2018 10:11:28 PM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,152.75000,3000,Sell,,,,,,,,,
4653,01/02/2018 02:01:14 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4654,01/02/2018 02:01:14 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,151.75900,,,,,,,,,,,
4655,01/02/2018 02:07:14 AM,PST,MARKET_IF_TOUCHED_ORDER,CLIENT_ORDER,CAD/JPY,89.25000,2500,Buy,,,,,,,,,
4656,01/02/2018 02:33:09 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4657,01/02/2018 02:33:09 AM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,CAD/JPY,89.00000,2500,Buy,,,,,,,,,
4658,01/02/2018 06:01:31 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,5000,Sell,,,,,,,,,
4659,01/02/2018 06:01:31 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20535,5000,Sell,0.3500,,,,0.00000,0.0000,0.00000,,6276.60
4660,01/02/2018 06:01:31 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20334,,,,,,,,,,,
4661,01/02/2018 06:19:27 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4662,01/02/2018 06:19:27 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,151.68900,,,,,,,,,,,
4663,01/02/2018 06:19:45 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4664,01/02/2018 06:19:45 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20236,,,,,,,,,,,
4665,01/02/2018 06:40:33 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,10000,Sell,,,,,,,,,
4666,01/02/2018 06:40:33 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20448,10000,Sell,0.6000,,,,0.00000,0.0000,0.00000,,6276.60
4667,01/02/2018 06:40:33 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20200,,,,,,,,,,,
4668,01/02/2018 06:57:31 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4669,01/02/2018 06:57:31 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20117,,,,,,,,,,,
4670,01/02/2018 07:04:16 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,5000,Buy,,,,,,,,,
4671,01/02/2018 07:04:16 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.20372,5000,Buy,0.3000,,,,0.00550,0.0000,8.15000,,6284.76
4672,01/02/2018 07:04:16 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4673,01/02/2018 07:11:56 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,15000,Sell,,,,,,,,,
4674,01/02/2018 07:11:56 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20413,15000,Sell,0.9000,,,,0.00000,0.0000,0.00000,,6284.76
4675,01/02/2018 07:11:56 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20164,,,,,,,,,,,
4676,01/02/2018 07:22:25 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,10000,Buy,,,,,,,,,
4677,01/02/2018 07:22:25 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.20344,10000,Buy,0.7000,,,,0.00730,0.0000,10.40000,,6295.16
4678,01/02/2018 07:22:25 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4679,01/02/2018 07:30:44 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,15000,Buy,,,,,,,,,
4680,01/02/2018 07:30:44 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.20289,15000,Buy,1.0500,,,,0.00490,0.0000,18.60000,,6313.77
4681,01/02/2018 07:30:44 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4682,01/02/2018 07:35:56 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,20000,Sell,,,,,,,,,
4683,01/02/2018 07:35:56 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20279,20000,Sell,1.4000,,,,0.00000,0.0000,0.00000,,6313.77
4684,01/02/2018 07:35:56 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20029,,,,,,,,,,,
4685,01/02/2018 07:38:55 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,10000,Sell,,,,,,,,,
4686,01/02/2018 07:38:55 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20311,10000,Sell,0.7000,,,,0.00000,0.0000,0.00000,,6313.77
4687,01/02/2018 07:38:55 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20112,,,,,,,,,,,
4688,01/02/2018 07:41:35 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4689,01/02/2018 07:41:35 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20131,,,,,,,,,,,
4690,01/02/2018 08:01:26 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,5000,Sell,,,,,,,,,
4691,01/02/2018 08:01:26 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20463,5000,Sell,0.3500,,,,0.00000,0.0000,0.00000,,6313.77
4692,01/02/2018 08:01:26 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20210,,,,,,,,,,,
4693,01/02/2018 08:11:46 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,2000,Sell,,,,,,,,,
4694,01/02/2018 08:11:46 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,152.30200,2000,Sell,0.2675,,,,0.00000,0.0000,0.00000,,6313.77
4695,01/02/2018 08:11:46 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,151.95200,,,,,,,,,,,
4696,01/02/2018 08:57:20 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1500,Sell,,,,,,,,,
4697,01/02/2018 08:57:20 AM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,152.47700,1500,Sell,0.1872,,,,0.00000,0.0000,0.00000,,6313.77
4698,01/02/2018 08:57:20 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,152.12700,,,,,,,,,,,
4699,01/02/2018 08:58:33 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/CAD,,1201,Sell,,,,,,,,,
4700,01/02/2018 08:58:33 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/CAD,1.70006,1201,Sell,0.1536,,,,-0.04530,0.0000,0.49920,,6314.22
4701,01/02/2018 08:58:33 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4702,01/02/2018 09:26:00 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4703,01/02/2018 09:26:00 AM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,153.00000,3000,Sell,,,,,,,,,
4704,01/02/2018 09:35:03 AM,PST,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
4705,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,,,,,,,,,,-0.61960,,,,6313.60
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4453,EUR/USD,,,,,,,,0.04920,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4683,EUR/USD,,,,,,,,0.11260,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4686,EUR/USD,,,,,,,,0.05580,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4691,EUR/USD,,,,,,,,0.02600,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4623,EUR/JPY,,,,,,,,-0.05950,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4200,GBP/CAD,,,,,,,,-0.09160,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4204,GBP/CAD,,,,,,,,-0.05490,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4340,GBP/CAD,,,,,,,,-0.22660,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4347,GBP/CAD,,,,,,,,-0.05040,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4350,GBP/CAD,,,,,,,,-0.05900,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4550,GBP/JPY,,,,,,,,-0.22640,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4694,GBP/JPY,,,,,,,,-0.01510,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4697,GBP/JPY,,,,,,,,-0.00960,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4273,AUD/USD,,,,,,,,-0.01890,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4482,AUD/USD,,,,,,,,-0.05610,,,,
,01/02/2018 01:00:00 PM,PST,DAILY_FINANCING,TradeID: 4641,CAD/JPY,,,,,,,,0.00490,,,,
4706,01/02/2018 02:14:46 PM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/CAD,,5000,Sell,,,,,,,,,
4707,01/02/2018 02:14:46 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/CAD,1.70043,5000,Sell,1.8776,,,,-0.01180,0.0000,0.51930,,6314.11
4708,01/02/2018 02:14:46 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4709,01/02/2018 03:28:11 PM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,3001,Sell,,,,,,,,,
4710,01/02/2018 03:28:11 PM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20635,3001,Sell,0.2401,,,,0.00000,0.0000,0.00000,,6314.11
4711,01/02/2018 03:28:11 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.20285,,,,,,,,,,,
4712,01/02/2018 04:35:12 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4713,01/02/2018 04:35:12 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20109,,,,,,,,,,,
4714,01/02/2018 05:46:40 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4715,01/02/2018 05:46:40 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20094,,,,,,,,,,,
4716,01/02/2018 05:57:24 PM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/CAD,,1301,Sell,,,,,,,,,
4717,01/02/2018 05:57:24 PM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/CAD,1.70105,1301,Sell,0.2392,,,,-0.01220,0.0000,0.60300,,6314.70
4718,01/02/2018 05:57:24 PM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4719,01/02/2018 05:59:15 PM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,1501,Sell,,,,,,,,,
4720,01/02/2018 05:59:15 PM,PST,ORDER_FILL,MARKET_ORDER,GBP/JPY,152.75400,1501,Sell,0.2405,,,,0.00000,0.0000,0.00000,,6314.70
4721,01/02/2018 05:59:15 PM,PST,TAKE_PROFIT_ORDER,ON_FILL,,152.40400,,,,,,,,,,,
4722,01/02/2018 06:03:06 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4723,01/02/2018 06:03:06 PM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,152.30900,,,,,,,,,,,
4724,01/02/2018 09:37:17 PM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4725,01/02/2018 09:37:17 PM,PST,MARKET_IF_TOUCHED_ORDER,REPLACEMENT,GBP/JPY,153.20000,3000,Sell,,,,,,,,,
4726,01/03/2018 03:04:50 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,EUR/USD,1.20130,20000,Buy,1.4000,,,,0.29420,0.0000,29.80000,,6344.79
4727,01/03/2018 03:12:58 AM,PST,ORDER_FILL,TAKE_PROFIT_ORDER,GBP/JPY,152.30900,1501,Buy,0.2006,,,,-0.02180,0.0000,5.95010,,6350.72
4728,01/03/2018 03:14:09 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4729,01/03/2018 03:14:09 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.19970,,,,,,,,,,,
4730,01/03/2018 03:14:30 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4731,01/03/2018 03:14:30 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20011,,,,,,,,,,,
4732,01/03/2018 03:15:26 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4733,01/03/2018 03:15:26 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20041,,,,,,,,,,,
4734,01/03/2018 03:15:55 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4735,01/03/2018 03:15:55 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.19970,,,,,,,,,,,
4736,01/03/2018 03:26:58 AM,PST,MARKET_ORDER,CLIENT_ORDER,EUR/USD,,10001,Sell,,,,,,,,,
4737,01/03/2018 03:26:58 AM,PST,ORDER_FILL,MARKET_ORDER,EUR/USD,1.20134,10001,Sell,0.6001,,,,0.00000,0.0000,0.00000,,6350.72
4738,01/03/2018 03:26:58 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,1.19934,,,,,,,,,,,
4739,01/03/2018 03:34:35 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4740,01/03/2018 03:34:35 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,152.01900,,,,,,,,,,,
4741,01/03/2018 03:37:13 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,10000,Buy,,,,,,,,,
4742,01/03/2018 03:37:13 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.20125,10000,Buy,0.7000,,,,0.15280,0.0000,18.60000,,6369.48
4743,01/03/2018 03:37:13 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4744,01/03/2018 03:37:34 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,5000,Buy,,,,,,,,,
4745,01/03/2018 03:37:34 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.20118,5000,Buy,0.3000,,,,0.07660,0.0000,17.25000,,6386.80
4746,01/03/2018 03:37:34 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4747,01/03/2018 03:42:28 AM,PST,MARKET_ORDER,TRADE_CLOSE,EUR/USD,,3001,Buy,,,,,,,,,
4748,01/03/2018 03:42:28 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,EUR/USD,1.20128,3001,Buy,0.1801,,,,0.03860,0.0000,15.21510,,6402.06
4749,01/03/2018 03:42:28 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4750,01/03/2018 03:55:14 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4751,01/03/2018 03:55:14 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.20024,,,,,,,,,,,
4752,01/03/2018 03:57:40 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,1500,Buy,,,,,,,,,
4753,01/03/2018 03:57:40 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,152.22100,1500,Buy,0.2138,,,,-0.03520,0.0000,3.42130,,6405.44
4754,01/03/2018 03:57:40 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4755,01/03/2018 06:34:30 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4756,01/03/2018 06:34:30 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,151.81100,,,,,,,,,,,
4757,01/03/2018 06:48:02 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4758,01/03/2018 06:48:02 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,151.76500,,,,,,,,,,,
4759,01/03/2018 06:48:34 AM,PST,ORDER_CANCEL,CLIENT_REQUEST,,,,,,,,,,,,,
4760,01/03/2018 07:06:57 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,2000,Buy,,,,,,,,,
4761,01/03/2018 07:06:57 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,151.90100,2000,Buy,0.2314,,,,-0.05670,0.0000,7.13860,,6412.52
4762,01/03/2018 07:06:57 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4763,01/03/2018 07:26:15 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4764,01/03/2018 07:26:15 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,1.19924,,,,,,,,,,,
4765,01/03/2018 07:47:06 AM,PST,MARKET_ORDER,TRADE_CLOSE,GBP/JPY,,6000,Buy,,,,,,,,,
4766,01/03/2018 07:47:06 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,GBP/JPY,151.93100,6000,Buy,0.6938,,,,-0.17630,0.0000,6.40380,,6418.75
4767,01/03/2018 07:47:06 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4768,01/03/2018 07:53:00 AM,PST,MARKET_ORDER,CLIENT_ORDER,USD/CHF,,2000,Sell,,,,,,,,,
4769,01/03/2018 07:53:00 AM,PST,ORDER_FILL,MARKET_ORDER,USD/CHF,0.97837,2000,Sell,0.1840,,,,0.00000,0.0000,0.00000,,6418.75
4770,01/03/2018 07:53:00 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.97650,,,,,,,,,,,
4771,01/03/2018 07:59:40 AM,PST,ORDER_CANCEL,CLIENT_REQUEST_REPLACED,,,,,,,,,,,,,
4772,01/03/2018 07:59:40 AM,PST,TAKE_PROFIT_ORDER,REPLACEMENT,,0.97555,,,,,,,,,,,
4773,01/03/2018 08:13:10 AM,PST,MARKET_ORDER,TRADE_CLOSE,USD/CHF,,2000,Buy,,,,,,,,,
4774,01/03/2018 08:13:10 AM,PST,ORDER_FILL,MARKET_ORDER_TRADE_CLOSE,USD/CHF,0.97696,2000,Buy,0.1228,,,,-0.00250,0.0000,2.88650,,6421.64
4775,01/03/2018 08:13:10 AM,PST,ORDER_CANCEL,LINKED_TRADE_CLOSED,,,,,,,,,,,,,
4776,01/03/2018 08:17:21 AM,PST,MARKET_ORDER,CLIENT_ORDER,NZD/CHF,,2000,Sell,,,,,,,,,
4777,01/03/2018 08:17:21 AM,PST,ORDER_FILL,MARKET_ORDER,NZD/CHF,0.69309,2000,Sell,0.2661,,,,0.00000,0.0000,0.00000,,6421.64
4778,01/03/2018 08:17:21 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.69109,,,,,,,,,,,
4779,01/03/2018 09:35:21 AM,PST,MARKET_ORDER,CLIENT_ORDER,AUD/USD,,2000,Sell,,,,,,,,,
4780,01/03/2018 09:35:21 AM,PST,ORDER_FILL,MARKET_ORDER,AUD/USD,0.78373,2000,Sell,0.1400,,,,0.00000,0.0000,0.00000,,6421.64
4781,01/03/2018 09:35:21 AM,PST,TAKE_PROFIT_ORDER,ON_FILL,,0.78123,,,,,,,,,,,
4782,01/03/2018 11:28:47 AM,PST,MARKET_ORDER,CLIENT_ORDER,GBP/JPY,,2500,Buy,,,,,,,,,
